Municipio;Codigo;Orden;U. Genera;Ejecucion;Duracion Odt;latitud;longitud
TUQUERRES;8567193;26948772;Ges. Energetica;2023-07-04 11:12;01:50 Min;1.1959012;-77.6391366
SAPUYES;8567197;26948841;Ges. Energetica;2023-07-01 09:09;02:40 Min;1.0502682;-77.6844485
GUAITARILLA;8567198;26948959;Ges. Energetica;2023-07-05 10:29;02:38 Min;1.1271677;-77.5475417
IMUES;8567199;26949017;Ges. Energetica;2023-07-04 14:09;01:12 Min;1.0850382;-77.5588368
TUQUERRES;8567201;26949156;Ges. Energetica;2023-07-05 12:38;06:03 Min;1.0914739;-77.6263919
TUQUERRES;8567202;26949187;Ges. Energetica;2023-07-05 11:34;06:23 Min;1.091501;-77.6263703
TUQUERRES;8567209;26949576;Ges. Energetica;2023-07-01 10:24;433:52 Min;1.0899645;-77.6093435
TUQUERRES;8567211;26949641;Ges. Energetica;2023-07-05 14:16;04:16 Min;1.0837041;-77.6101302
GUAITARILLA;311786;26949748;Ges. Energetica;2023-07-07 14:03;00:25 Min;1.1279611;-77.5494549
GUAITARILLA;312138;26949755;Ges. Energetica;2023-07-12 11:54;01:19 Min;1.1279282;-77.5494607
GUAITARILLA;1030931;26949805;Ges. Energetica;2023-07-18 16:29;00:26 Min;1.1255481;-77.5559597
GUAITARILLA;311798;26949810;Ges. Energetica;2023-07-18 13:41;00:20 Min;1.1252527;-77.5550951
GUAITARILLA;644138;26949812;Ges. Energetica;2023-07-07 15:40;00:22 Min;1.126665;-77.5533893
IMUES;414826;26949834;Ges. Energetica;2023-07-04 09:24;01:37 Min;1.0499848;-77.453743
GUAITARILLA;312974;26950852;Facturacion;2023-08-01 13:59;02:17 Min;1.1291785;-77.5488431
GUAITARILLA;313134;27033518;Facturacion;2023-07-19 10:04;01:38 Min;1.1592502;-77.5522468
TUQUERRES;299000;27033772;Facturacion;2023-07-07 14:57;00:15 Min;1.0861566;-77.6194673
TUQUERRES;299008;27033790;Facturacion;2023-07-07 15:48;00:20 Min;1.0859359;-77.6193641
TUQUERRES;299014;27033807;Facturacion;2023-07-07 16:34;00:13 Min;1.0857845;-77.6192351
TUQUERRES;299012;27033820;Facturacion;2023-07-11 15:56;00:12 Min;1.0857077;-77.6192628
TUQUERRES;531937;27033855;Facturacion;2023-07-11 15:21;00:12 Min;1.085589;-77.6191777
TUQUERRES;299028;27033867;Facturacion;2023-07-11 15:34;00:18 Min;1.0856473;-77.6191476
TUQUERRES;1188767;27033877;Facturacion;2023-07-11 15:04;00:16 Min;1.0854952;-77.619069
TUQUERRES;500733;27033888;Facturacion;2023-07-11 14:49;00:14 Min;1.0855001;-77.6191121
TUQUERRES;299018;27033893;Facturacion;2023-07-11 14:31;00:17 Min;1.0854951;-77.6190769
TUQUERRES;8567289;27034121;Ges. Energetica;2023-07-07 17:00;00:21 Min;1.0845379;-77.6186479
GUACHUCAL;8567292;27034163;Ges. Energetica;2023-07-07 11:35;01:19 Min;0.9856665;-77.6661404
GUACHUCAL;8567294;27034183;Ges. Energetica;2023-07-07 13:25;02:08 Min;0.9775005;-77.6670106
ILES;8567297;27034203;Ges. Energetica;2023-07-06 13:15;02:51 Min;0.9811729;-77.549817
TUQUERRES;8567299;27034227;Ges. Energetica;2023-07-05 10:57;02:14 Min;1.0758098;-77.6136412
TUQUERRES;8567301;27034254;Ges. Energetica;2023-07-05 13:16;02:17 Min;1.0870633;-77.5919421
GUAITARILLA;8533047;27034289;Ges. Energetica;2023-07-07 15:14;00:16 Min;1.1316908;-77.5451663
GUAITARILLA;8553892;27034302;Ges. Energetica;2023-07-07 13:36;00:17 Min;1.1293447;-77.5489881
GUAITARILLA;312978;27034312;Ges. Energetica;2023-07-18 12:40;00:17 Min;1.1290144;-77.5487715
GUAITARILLA;1081500;27034332;Ges. Energetica;2023-07-12 13:33;00:23 Min;1.126372;-77.5502149
GUAITARILLA;1210568;27034335;Ges. Energetica;2023-07-07 14:41;00:23 Min;1.1333219;-77.5504347
GUAITARILLA;312878;27034338;Ges. Energetica;2023-07-18 11:57;00:21 Min;1.132725;-77.5501537
TUQUERRES;8567328;27053848;Ges. Energetica;2023-07-07 16:21;00:48 Min;1.0796106;-77.6135264
ILES;8567332;27053891;Ges. Energetica;2023-07-06 11:01;01:33 Min;0.9682093;-77.4972097
TUQUERRES;300108;27054428;Ges. Energetica;2023-07-06 11:49;01:10 Min;1.0880634;-77.6180271
TUQUERRES;1221625;27055103;Facturacion;2023-07-11 11:24;00:19 Min;1.0853539;-77.5944641
TUQUERRES;329570;27055105;Facturacion;2023-07-10 17:00;00:14 Min;1.0854932;-77.5944517
TUQUERRES;294;27055106;Facturacion;2023-07-10 16:46;00:13 Min;1.0857071;-77.5944692
TUQUERRES;329562;27055107;Facturacion;2023-07-10 16:33;00:12 Min;1.0857257;-77.5944101
TUQUERRES;299296;27055153;Ges. Energetica;2023-07-07 15:09;01:04 Min;1.0833936;-77.6180618
MALLAMA;324326;27055157;Ges. Energetica;2023-07-10 11:07;00:43 Min;1.1837483;-77.9165274
ILES;411442;27055168;Ges. Energetica;2023-07-12 13:36;00:44 Min;0.9799678;-77.5175489
TUQUERRES;8567398;27058863;Ges. Energetica;2023-07-07 10:18;02:43 Min;1.0797259;-77.6181406
TUQUERRES;8567399;27058903;Ges. Energetica;2023-07-18 14:00;03:00 Min;1.0844993;-77.6169633
TUQUERRES;8567400;27058931;Ges. Energetica;2023-07-18 17:14;00:27 Min;1.0844961;-77.6170413
TUQUERRES;329750;27058938;Facturacion;2023-07-10 15:59;00:13 Min;1.0860564;-77.5944352
TUQUERRES;1139935;27058959;Facturacion;2023-07-10 15:44;00:14 Min;1.0861517;-77.5945188
TUQUERRES;8567402;27058962;Ges. Energetica;2023-07-18 16:46;00:37 Min;1.0843614;-77.6170499
TUQUERRES;329688;27058963;Facturacion;2023-07-10 15:30;00:13 Min;1.0861094;-77.5945412
TUQUERRES;329596;27058968;Facturacion;2023-07-10 15:13;00:14 Min;1.0862002;-77.5945321
TUQUERRES;329732;27058978;Facturacion;2023-07-11 11:44;00:31 Min;1.085189;-77.5944003
IMUES;8567404;27059013;Ges. Energetica;2023-07-13 09:25;00:50 Min;1.0414427;-77.4624353
TUQUERRES;301778;27059098;Control Perdidas;2023-07-06 15:44;01:27 Min;1.0835252;-77.6172952
OSPINA;317162;27059129;Ges. Energetica;2023-07-13 15:03;00:14 Min;1.0397155;-77.5544251
TUQUERRES;305094;27059210;Ges. Energetica;2023-07-11 08:33;00:25 Min;1.065459;-77.6124886
GUAITARILLA;1065680;27059217;Ges. Energetica;2023-07-07 11:31;01:08 Min;1.1314109;-77.5502167
GUAITARILLA;1213214;27059220;Ges. Energetica;2023-07-07 11:47;01:05 Min;1.131372;-77.5502139
OSPINA;1048834;27059221;Ges. Energetica;2023-07-13 11:37;00:34 Min;1.0044442;-77.5651464
TUQUERRES;301978;27059281;Facturacion;2023-07-17 13:21;00:47 Min;1.0775307;-77.6143334
RICAURTE;1000979;27082313;Facturacion;2023-07-12 13:18;00:12 Min;1.2309684;-78.0277771
RICAURTE;323586;27082323;Facturacion;2023-07-12 10:28;00:34 Min;1.189423680305481;-77.94820404052734
RICAURTE;323588;27082340;Facturacion;2023-07-12 11:05;00:17 Min;1.1891125440597534;-77.94918060302734
RICAURTE;1080485;27082345;Facturacion;2023-07-12 10:56;02:38 Min;1.2227511;-78.0751543
RICAURTE;1003013;27082629;Facturacion;2023-07-12 11:44;00:25 Min;1.1888890266418457;-77.94889068603516
OSPINA;398016;27082738;Ges. Energetica;2023-07-13 13:37;00:49 Min;1.0109604;-77.5579178
MALLAMA;8567442;27083180;Ges. Energetica;2023-07-10 09:34;01:20 Min;1.1410108;-77.8641033
MALLAMA;8567443;27083205;Ges. Energetica;2023-07-10 09:54;08:22 Min;1.1762661;-77.9151032
MALLAMA;8567445;27083237;Ges. Energetica;2023-07-10 10:40;01:21 Min;1.1897059;-77.9146112
MALLAMA;8567447;27083355;Ges. Energetica;2023-07-10 12:53;01:04 Min;1.1914128;-77.9728914
MALLAMA;8567449;27083412;Ges. Energetica;2023-07-11 12:38;00:56 Min;1.1889293;-77.9706814
MALLAMA;8567451;27083459;Ges. Energetica;2023-07-10 12:57;03:41 Min;1.1875538;-77.9675294
MALLAMA;8567456;27083481;Ges. Energetica;2023-07-10 13:59;02:02 Min;1.189792;-77.9476047
MALLAMA;8567458;27083527;Ges. Energetica;2023-07-10 12:14;01:35 Min;1.1899178;-77.9490768
RICAURTE;8567461;27083597;Ges. Energetica;2023-07-12 12:46;01:28 Min;1.2117897;-77.9945808
RICAURTE;8567463;27083659;Ges. Energetica;2023-07-17 13:38;00:27 Min;1.2105954;-77.993208
RICAURTE;8567471;27083864;Ges. Energetica;2023-07-13 13:35;00:46 Min;1.211473;-77.9951182
RICAURTE;8567472;27083887;Ges. Energetica;2023-07-13 14:25;01:14 Min;1.211813;-77.9953176
RICAURTE;8567473;27084526;Ges. Energetica;2023-07-13 10:32;00:57 Min;1.2096007;-77.9926826
RICAURTE;8567475;27094575;Ges. Energetica;2023-07-13 12:05;00:30 Min;1.2096331;-77.9925328
RICAURTE;8567477;27100318;Ges. Energetica;2023-07-13 11:30;00:34 Min;1.2096271;-77.9925632
RICAURTE;8567480;27100339;Ges. Energetica;2023-07-11 10:10;01:14 Min;1.2248874;-78.0119077
RICAURTE;8567482;27100390;Ges. Energetica;2023-07-12 09:52;01:54 Min;1.2063225;-77.9850537
GUACHUCAL;586825;27100410;Ges. Energetica;2023-07-19 10:37;01:42 Min;1.0080737;-77.6658378
RICAURTE;8567483;27100412;Ges. Energetica;2023-07-12 10:36;01:36 Min;1.206456;-77.9849407
GUAITARILLA;313358;27100425;Facturacion;2023-07-19 08:54;00:43 Min;1.1183314;-77.5488081
IMUES;1218525;27100434;Facturacion;2023-07-11 10:16;00:36 Min;1.0522356;-77.4953047
RICAURTE;8567486;27100446;Ges. Energetica;2023-07-11 13:37;01:02 Min;1.2309312;-78.0878408
TUQUERRES;1016693;27100485;Facturacion;2023-07-22 11:08;00:22 Min;1.0910994;-77.603415
TUQUERRES;1030958;27100802;Facturacion;2023-07-24 09:13;00:22 Min;1.0857732;-77.617655
TUQUERRES;303776;27105425;Ges. Energetica;2023-07-10 14:56;00:18 Min;1.0830252;-77.6150103
TUQUERRES;1065610;27105474;Ges. Energetica;2023-07-10 11:51;00:42 Min;1.0705862;-77.6570267
TUQUERRES;644198;27105494;Ges. Energetica;2023-07-19 16:23;00:16 Min;1.0895745;-77.6252577
ILES;1030936;27131614;Ges. Energetica;2023-07-12 10:33;02:10 Min;0.9682086;-77.5160845
TUQUERRES;299892;27131625;Ges. Energetica;2023-07-19 14:45;00:26 Min;1.0871627;-77.6183805
ILES;630145;27131631;Ges. Energetica;2023-07-12 14:49;00:18 Min;0.9744662;-77.5207694
ILES;1072115;27131637;Ges. Energetica;2023-07-26 13:00;01:13 Min;0.9716668;-77.5209787
OSPINA;8567531;27133293;Ges. Energetica;2023-07-13 15:33;00:34 Min;1.0560097;-77.5672184
OSPINA;8567532;27133329;Ges. Energetica;2023-07-13 09:56;01:06 Min;1.0260606;-77.5901935
TUQUERRES;301964;27133363;Facturacion;2023-07-17 09:58;00:11 Min;1.0808478;-77.6163373
TUQUERRES;8567534;27133368;Ges. Energetica;2023-07-15 09:57;01:06 Min;1.0868642;-77.6204852
TUQUERRES;301988;27133397;Facturacion;2023-07-18 16:32;00:19 Min;1.0783714;-77.6151398
TUQUERRES;1053511;27133399;Facturacion;2023-07-18 16:17;00:13 Min;1.0787579;-77.6152476
TUQUERRES;301976;27133404;Facturacion;2023-07-18 15:57;00:17 Min;1.0802532;-77.6160346
TUQUERRES;1076772;27133407;Facturacion;2023-07-18 15:33;00:23 Min;1.0806456;-77.6161118
TUQUERRES;1180480;27133410;Facturacion;2023-07-18 15:16;00:15 Min;1.0806004;-77.6163233
TUQUERRES;301968;27133421;Facturacion;2023-07-18 14:56;00:18 Min;1.0807008;-77.6163306
TUQUERRES;8567537;27133442;Ges. Energetica;2023-07-13 15:37;00:40 Min;1.0911377;-77.6135121
ILES;8567540;27133552;Ges. Energetica;2023-07-12 16:37;02:36 Min;0.9966083;-77.5475652
SAPUYES;308784;27133685;Ges. Energetica;2023-07-19 09:08;00:26 Min;1.0466264;-77.5955359
TUQUERRES;301448;27154224;Facturacion;2023-07-17 14:53;00:24 Min;1.0877718;-77.6161094
TUQUERRES;8567575;27154616;Ges. Energetica;2023-07-13 14:09;01:15 Min;1.0898917;-77.6257594
GUAITARILLA;329992;27154620;Ges. Energetica;2023-07-12 09:43;00:18 Min;1.103493094444275;-77.54768371582031
ILES;179140;27154734;Ges. Energetica;2023-07-12 15:17;00:40 Min;0.9701391;-77.5201767
IMUES;1265395;27154926;Facturacion;2023-07-13 10:23;00:21 Min;1.0833802;-77.5579641
IMUES;418080;27154930;Facturacion;2023-07-17 10:22;00:29 Min;1.083042;-77.5579993
IMUES;326892;27154931;Facturacion;2023-07-13 10:51;00:19 Min;1.0832181;-77.5574591
IMUES;326918;27154934;Facturacion;2023-07-15 08:58;218:25 Min;1.0836073;-77.5585012
TUQUERRES;1092961;27154942;Facturacion;2023-07-18 16:56;00:12 Min;1.0779156;-77.6148718
TUQUERRES;1069124;27154945;Facturacion;2023-07-17 17:20;00:10 Min;1.0875492;-77.6111541
TUQUERRES;1218721;27154948;Facturacion;2023-07-19 17:58;00:13 Min;1.0874294;-77.611388
TUQUERRES;1122855;27154950;Facturacion;2023-07-17 15:29;00:13 Min;1.0875232;-77.6114005
TUQUERRES;1010488;27154952;Facturacion;2023-07-17 16:09;00:24 Min;1.0873372;-77.6115861
GUAITARILLA;8567507;27155025;Ges. Energetica;2023-07-12 14:16;02:50 Min;1.1293400526046753;-77.54962921142578
TUQUERRES;306574;27155804;Ges. Energetica;2023-07-18 10:40;02:12 Min;1.1871836;-77.6386688
TUQUERRES;642910;27155818;Facturacion;2023-07-17 11:50;-11:-16 Min;1.0776401;-77.6141661
GUAITARILLA;1124402;27155857;Ges. Energetica;2023-07-12 10:26;00:25 Min;1.1335898;-77.5481882
GUAITARILLA;311702;27155865;Ges. Energetica;2023-07-12 11:28;00:17 Min;1.1301027;-77.5468296
GUAITARILLA;1142868;27155872;Ges. Energetica;2023-07-12 15:00;00:16 Min;1.1306259;-77.5485539
TUQUERRES;629120;27181083;Facturacion;2023-07-17 15:47;00:22 Min;1.0873751;-77.6115782
TUQUERRES;1127395;27181141;Facturacion;2023-07-17 16:34;00:11 Min;1.0873027;-77.6116673
TUQUERRES;1039134;27181144;Facturacion;2023-07-17 17:03;00:16 Min;1.0873697;-77.6116974
TUQUERRES;1026742;27181152;Facturacion;2023-07-17 16:46;00:15 Min;1.0872487;-77.6117285
TUQUERRES;1178070;27181168;Facturacion;2023-07-13 15:49;02:10 Min;1.0901471;-77.610587
IMUES;455637;27182119;Facturacion;2023-07-13 15:36;00:20 Min;1.0525937;-77.452168
TUQUERRES;1083603;27182262;Facturacion;2023-07-25 13:45;00:18 Min;1.2103541;-77.640092
TUQUERRES;1104280;27182266;Facturacion;2023-07-25 13:22;00:22 Min;1.2102517;-77.6400919
GUAITARILLA;610193;27182687;Ges. Energetica;2023-07-18 13:14;00:19 Min;1.1316051;-77.5470622
GUAITARILLA;311666;27182690;Ges. Energetica;2023-07-18 14:55;00:29 Min;1.1275992;-77.5485379
GUAITARILLA;435998;27182693;Ges. Energetica;2023-07-18 14:27;00:18 Min;1.128031;-77.551436
GUAITARILLA;1049755;27189265;Facturacion;2023-08-01 16:58;00:28 Min;1.1358417;-77.5632431
ILES;1109162;27189276;Facturacion;2023-07-19 09:49;00:24 Min;0.9699418;-77.5212169
TUQUERRES;428697;27189393;Ges. Energetica;2023-07-25 15:07;00:41 Min;1.1555232;-77.6019709
OSPINA;317612;27189397;Ges. Energetica;2023-07-24 10:43;01:15 Min;1.0431402;-77.5228116
TUQUERRES;1243114;27189425;Facturacion;2023-07-25 14:51;00:08 Min;1.0888716;-77.6143655
TUQUERRES;8567724;27189745;Ges. Energetica;2023-07-18 10:30;01:02 Min;1.0876811;-77.6177901
GUAITARILLA;8567725;27189773;Ges. Energetica;2023-07-17 11:53;01:48 Min;1.127966;-77.5494819
TUQUERRES;302510;27190512;Facturacion;2023-07-22 08:19;00:34 Min;1.0883365;-77.6078831
GUAITARILLA;8567737;27190595;Ges. Energetica;2023-07-17 11:07;04:17 Min;1.1313185;-77.5507457
TUQUERRES;306224;27190604;Facturacion;2023-07-25 14:09;00:11 Min;1.208969;-77.641087
TUQUERRES;1040268;27190636;Facturacion;2023-07-25 14:30;00:18 Min;1.2097616;-77.6392872
IMUES;1170205;27190778;Facturacion;2023-07-24 16:41;00:21 Min;1.055301;-77.4508306
ILES;1169018;27190827;Ges. Energetica;2023-07-17 10:37;01:01 Min;0.9650081;-77.5237497
TUQUERRES;303282;27190831;Ges. Energetica;2023-07-15 11:17;00:17 Min;1.0908753;-77.6203033
RICAURTE;8523718;27249669;Control Perdidas;2023-07-14 15:17;01:55 Min;1.0868904;-77.6199269
ILES;199944;27249739;Ges. Energetica;2023-07-17 12:22;01:11 Min;0.9692306;-77.4915892
SAPUYES;1171936;27250060;Facturacion;2023-07-17 11:22;-10:-52 Min;1.0394357;-77.6079368
IMUES;327996;27250158;Ges. Energetica;2023-07-24 07:30;00:21 Min;1.0547221899032593;-77.49555206298828
IMUES;426;27250206;Ges. Energetica;2023-07-19 14:50;01:07 Min;1.0771894454956055;-77.4852523803711
IMUES;327976;27250296;Ges. Energetica;2023-07-19 16:50;00:22 Min;1.0538887977600098;-77.49610900878906
IMUES;328026;27250312;Ges. Energetica;2023-07-18 14:38;00:53 Min;1.0562275648117065;-77.49551391601562
TUQUERRES;8562191;27264113;Ges. Energetica;2023-07-15 09:07;01:00 Min;1.0853942;-77.6229775
MALLAMA;324002;27264160;Facturacion;2023-07-28 10:15;00:31 Min;1.1918425;-77.9732288
TUQUERRES;303472;27264691;Facturacion;2023-07-24 14:44;00:26 Min;1.0893829;-77.6228049
RICAURTE;1164294;27264884;Control Perdidas;2023-07-14 16:11;01:10 Min;1.2289425134658813;-78.08679962158203
GUAITARILLA;1030985;27264906;Control Perdidas;2023-07-14 17:28;00:29 Min;1.1791666746139526;-77.491943359375
SAPUYES;307902;27264940;Facturacion;2023-07-17 09:24;13:14 Min;1.0776472;-77.6141934
MALLAMA;8567770;27265027;Ges. Energetica;2023-07-19 09:29;01:49 Min;1.1072289;-77.8261366
IMUES;410796;27265038;Facturacion;2023-07-24 17:12;01:17 Min;1.0500035;-77.453092
RICAURTE;8567772;27265041;Ges. Energetica;2023-07-17 14:12;01:28 Min;1.1808268;-77.9731249
RICAURTE;1183827;27265051;Facturacion;2023-07-26 11:05;00:37 Min;1.2205356;-77.9976095
OSPINA;8567773;27265062;Ges. Energetica;2023-07-17 15:57;01:23 Min;1.0580435;-77.5664402
GUACHUCAL;309206;27265063;Facturacion;2023-07-18 10:33;02:03 Min;0.9755726;-77.6936345
TUQUERRES;326456;27265079;Facturacion;2023-07-24 10:48;00:33 Min;1.0709313;-77.6572014
TUQUERRES;8567774;27265088;Ges. Energetica;2023-07-15 09:08;00:54 Min;1.1264022;-77.6081414
SAPUYES;1012726;27265091;Facturacion;2023-07-18 10:51;00:20 Min;1.0409154;-77.687153
TUQUERRES;302700;27265107;Facturacion;2023-07-17 15:12;02:08 Min;1.0888944;-77.6088053
GUAITARILLA;8567776;27265248;Ges. Energetica;2023-07-17 09:51;00:51 Min;1.1152711;-77.5718845
GUAITARILLA;1095938;27265321;Facturacion;2023-07-19 12:13;02:05 Min;1.2008581;-77.5009426
TUQUERRES;413418;27305747;Ges. Energetica;2023-07-19 10:34;01:00 Min;1.1143677;-77.6524759
GUAITARILLA;329992;27305775;Ges. Energetica;2023-07-18 09:31;01:16 Min;1.1034903;-77.547698
SAPUYES;1026760;27305914;Facturacion;2023-07-18 12:15;00:45 Min;1.047604;-77.6742804
TUQUERRES;500865;27306213;Facturacion;2023-07-24 17:20;00:40 Min;1.081378;-77.6182392
TUQUERRES;301694;27306263;Facturacion;2023-07-18 15:44;00:26 Min;1.0775392;-77.6142685
MALLAMA;324108;27306296;Facturacion;2023-07-26 10:06;00:24 Min;1.1892619;-77.9688072
TUQUERRES;299760;27306338;Facturacion;2023-07-18 16:06;01:17 Min;1.0775422;-77.6142769
ILES;8567801;27306361;Ges. Energetica;2023-07-24 14:26;01:37 Min;0.9757793;-77.5273306
SAPUYES;644175;27306406;Facturacion;2023-07-18 11:23;24:48 Min;1.0583917;-77.6757746
TUQUERRES;8567802;27306410;Ges. Energetica;2023-07-26 08:39;01:54 Min;1.0869585;-77.628823
TUQUERRES;8567803;27306448;Ges. Energetica;2023-07-19 08:38;01:24 Min;1.1344141;-77.6536845
TUQUERRES;8567810;27306825;Ges. Energetica;2023-07-22 09:43;02:57 Min;1.0769291;-77.581418
TUQUERRES;301682;27307117;Facturacion;2023-07-18 14:20;00:56 Min;1.0856211;-77.6167437
MALLAMA;1263587;27307664;Facturacion;2023-07-28 09:51;00:12 Min;1.1823741;-77.9604724
MALLAMA;324522;27307666;Facturacion;2023-07-28 08:30;00:48 Min;1.1825155;-77.9585324
RICAURTE;1034426;27307673;Facturacion;2023-07-26 14:16;00:48 Min;1.2096131;-77.9916248
SAPUYES;325326;27307678;Facturacion;2023-07-18 09:09;00:20 Min;1.0410321;-77.7222967
SAPUYES;1188624;27307689;Facturacion;2023-07-18 09:43;00:15 Min;1.0389614;-77.714072
SAPUYES;325412;27307746;Facturacion;2023-07-18 10:05;00:30 Min;1.036804;-77.710585
GUAITARILLA;329040;27307751;Facturacion;2023-08-01 10:06;00:23 Min;1.1024649;-77.5637717
ILES;411068;27307789;Facturacion;2023-07-19 10:41;00:43 Min;0.9976621;-77.5234282
TUQUERRES;1159550;27307900;Ges. Energetica;2023-07-18 09:12;01:17 Min;1.0789407;-77.6190496
MALLAMA;1118475;27307913;Ges. Energetica;2023-07-19 14:24;00:47 Min;1.1904144;-77.91925
MALLAMA;411898;27307915;Ges. Energetica;2023-07-26 14:52;00:45 Min;1.1903394;-77.9213125
MALLAMA;1174150;27307921;Ges. Energetica;2023-07-26 14:19;00:20 Min;1.195511;-77.94063
RICAURTE;1001000;27307924;Ges. Energetica;2023-07-26 10:45;06:53 Min;1.2323886;-78.0262781
TUQUERRES;8567854;27310742;Ges. Energetica;2023-07-22 11:02;00:39 Min;1.085466;-77.614915
TUQUERRES;8567871;27328126;Ges. Energetica;2023-07-22 09:11;01:51 Min;1.0855309;-77.6149661
IMUES;8567898;27351727;Ges. Energetica;2023-07-25 10:05;01:09 Min;1.0562941;-77.4530778
TUQUERRES;299106;27351865;Facturacion;2023-07-22 09:07;00:24 Min;1.0900037;-77.6211113
TUQUERRES;402566;27351871;Facturacion;2023-07-22 11:27;00:17 Min;1.0902497;-77.6211791
TUQUERRES;1163071;27351877;Facturacion;2023-07-22 11:47;00:28 Min;1.0903298;-77.6212892
TUQUERRES;298896;27351879;Facturacion;2023-07-22 09:56;00:20 Min;1.0899624;-77.6211715
TUQUERRES;299116;27351882;Facturacion;2023-07-22 10:45;00:21 Min;1.0901974;-77.6211525
TUQUERRES;400104;27351893;Facturacion;2023-07-22 09:33;00:22 Min;1.0899923;-77.6211504
TUQUERRES;299120;27351899;Facturacion;2023-07-22 12:16;00:22 Min;1.0904309;-77.6212774
TUQUERRES;299112;27351903;Facturacion;2023-07-22 10:20;00:23 Min;1.0901219;-77.6211163
TUQUERRES;299114;27351908;Facturacion;2023-07-22 11:07;00:19 Min;1.0902192;-77.6211724
TUQUERRES;298894;27351920;Facturacion;2023-07-25 14:16;00:21 Min;1.0900593;-77.621193
TUQUERRES;302226;27351961;Facturacion;2023-07-24 16:38;00:25 Min;1.0801298;-77.612269
TUQUERRES;1050553;27351967;Facturacion;2023-07-24 16:14;00:21 Min;1.0800942;-77.612119
SAPUYES;1228096;27378778;Facturacion;2023-07-26 10:40;00:31 Min;0.9990293;-77.6412806
OSPINA;439868;27379314;Facturacion;2023-08-01 11:07;00:27 Min;1.0025518;-77.5842705
TUQUERRES;299154;27379326;Facturacion;2023-07-22 09:17;00:29 Min;1.0888371;-77.6199202
TUQUERRES;596572;27379333;Facturacion;2023-07-22 09:54;00:26 Min;1.0858807;-77.6186475
GUAITARILLA;1183558;27379344;Facturacion;2023-08-01 11:38;05:53 Min;1.1289308;-77.5461227
TUQUERRES;8535228;27381084;Facturacion;2023-07-25 15:58;01:07 Min;1.1007856;-77.6094611
TUQUERRES;1050558;27381092;Facturacion;2023-07-24 16:01;00:13 Min;1.0801089;-77.6121121
TUQUERRES;1022767;27381101;Facturacion;2023-07-24 13:25;00:15 Min;1.0799626;-77.6119771
TUQUERRES;1085720;27381103;Facturacion;2023-07-24 13:14;00:10 Min;1.079914;-77.6118985
TUQUERRES;1122751;27381106;Facturacion;2023-07-24 12:54;00:19 Min;1.0794646;-77.6113603
TUQUERRES;299738;27381108;Facturacion;2023-07-24 12:37;00:14 Min;1.0793828;-77.6112505
TUQUERRES;1092713;27381111;Facturacion;2023-07-24 12:07;00:28 Min;1.0793934;-77.6112463
TUQUERRES;1060552;27381114;Facturacion;2023-07-24 11:41;00:19 Min;1.0793691;-77.6112059
TUQUERRES;302126;27381122;Facturacion;2023-07-24 17:04;00:10 Min;1.078226;-77.6125245
TUQUERRES;1177175;27381128;Facturacion;2023-07-24 16:40;00:12 Min;1.0781594;-77.6125502
TUQUERRES;1055921;27381132;Facturacion;2023-07-24 16:27;00:12 Min;1.0781172;-77.6126101
TUQUERRES;302120;27381137;Facturacion;2023-07-24 15:30;01:33 Min;1.0781501;-77.6125164
OSPINA;8568063;27381247;Ges. Energetica;2023-07-24 16:53;01:39 Min;1.0582738;-77.5675854
TUQUERRES;8568064;27381272;Ges. Energetica;2023-07-24 14:18;02:11 Min;1.0896022;-77.608553
GUAITARILLA;313978;27381475;Ges. Energetica;2023-07-21 09:22;01:19 Min;1.1463964;-77.5344848
