Codigo;Orden;latitud;longitud
8567272;27033747;1.4244304,-77.09627;
1211785;27033754;1.6104898,-76.9665722;
8567273;27033844;1.4686598,-77.0234665;
8567278;27033901;1.567246,-76.971624;
8567279;27033916;1.6822146,-77.0523699;
8567280;27033938;1.4039748,-77.1250387;
8567281;27033962;1.4039517,-77.1250382;
8567282;27033970;1.6821911,-77.0525266;
8567287;27034086;1.4766698,-77.0164418;
1068817;27036285;1.6623731,-77.0219027;
1118395;27036292;1.6303438,-76.9564773;
373082;27036379;1.5830319,-77.0449069;
1041034;27036390;1.5945117,-77.0499065;
1179666;27036399;1.5927462,-77.0344179;
506116;27036418;1.6708668,-77.0115259;
463802;27036421;1.6709499,-77.0127906;
603363;27036436;1.6713649,-77.0146696;
440344;27036445;1.4248835,-77.0976038;
1003871;27036448;1.6718306,-77.014971;
1005612;27036456;1.427828,-77.0961839;
8521985;27036461;1.6027611,-76.9666703;
1047990;27036480;1.6027753,-76.9666579;
8540950;27036494;1.6027739,-76.9669829;
1152368;27036500;1.6026663,-76.9666372;
8517999;27036514;1.6025673,-76.9665902;
1131913;27036516;1.4227299,-77.0656346;
1108777;27036521;1.6019675,-76.9663449;
1003757;27036541;1.4726145,-77.0228071;
8556056;27036572;1.4802878,-77.0142694;
1238969;27036593;1.606068,-76.9664051;
1238970;27036604;1.6061981,-76.9663175;
196120;27036631;1.4752467,-77.0167107;
568211;27036838;1.4499407,-77.0981183;
8567327;27053832;1.4769595,-77.0201133;
8567333;27053974;1.5955483,-77.0163955;
8526269;27054015;1.5872405,-76.967766;
1104948;27054025;1.516763,-77.0454153;
8567336;27054035;1.4675548,-77.0235412;
8567340;27054127;1.5963828,-77.0200668;
1074734;27054252;1.415541,-77.1112519;
1110602;27057995;1.6681112,-76.9815116;
8567376;27058056;1.4752555,-77.0175273;
8567380;27058144;1.4737879,-77.0223472;
8567384;27058210;1.5159399,-77.0477279;
404864;27058228;1.6062178,-76.9664888;
8564257;27058525;1.5999219,-76.972231;
1186113;27058770;1.671192,-77.0127084;
8567408;27059263;1.4123057,-77.1008531;
8567409;27059323;1.4121856,-77.1015762;
8567410;27059359;1.4023659,-77.036968;
1244596;27059367;1.6424763,-77.0189407;
8567413;27059391;1.5953587,-76.9688614;
1065570;27082096;1.4171218,-77.0580042;
194912;27082752;1.4281403,-77.0960515;
8567459;27083515;1.6032814,-76.9702167;
369502;27100799;1.600081,-76.9724681;
1182593;27100822;1.5969696,-76.9705266;
1212456;27131198;1.6696521,-77.0095561;
1185765;27131329;1.6689688,-77.0116409;
1054635;27131598;1.6688035,-77.0173161;
1004897;27131754;1.6426966,-77.0181098;
1174778;27131770;1.6426765,-77.0180903;
1127480;27131818;1.5197791,-77.0460708;
605301;27131878;1.5415252,-77.0237594;
8535295;27131907;1.4817378,-77.0799915;
1042286;27131950;1.5287466,-77.0633237;
1020702;27132131;1.5681408,-77.0086455;
1251354;27132140;1.5361549,-77.0333662;
1154640;27132159;1.566971,-76.9253243;
374254;27132213;1.5528035,-76.917776;
638901;27132227;1.5712492,-76.9376579;
584034;27132242;1.397976,-77.1245675;
370284;27132243;1.5966866,-76.9716065;
370418;27132253;1.5966856,-76.9716716;
370274;27132268;1.5963439,-76.9718141;
1040296;27132269;1.4005124,-77.1245854;
370278;27132273;1.5965699,-76.9716754;
370290;27132280;1.5969101,-76.9713253;
1201591;27132289;1.605181,-76.9713239;
370584;27132296;1.6011609,-76.9711394;
370930;27132307;1.6033142,-76.9709703;
1237132;27132314;1.6032917,-76.9709662;
370926;27132325;1.6033382,-76.9709689;
371054;27132343;1.6034922,-76.971112;
373686;27132922;1.6005824,-76.9364632;
621963;27132942;1.5808313,-76.9182082;
1175193;27132960;1.4046988,-77.0232998;
373538;27133073;1.5662505,-76.9232759;
363434;27133557;1.6490214,-76.9654697;
363360;27154132;1.6515202,-76.9658091;
8567565;27154239;1.6727688,-76.9884191;
1055091;27154295;1.6691782,-77.0121907;
8567568;27154329;1.6672256,-77.010983;
374228;27154353;1.5578633,-76.918196;
1039701;27154397;1.5368399,-77.0350964;
1039497;27154605;1.5154233,-77.0471334;
1029993;27154629;1.5152714,-77.0473442;
1037336;27154633;1.5152654,-77.0474107;
1239000;27154644;1.6686917,-77.0130319;
370636;27154774;1.6000442,-76.9726303;
1178138;27154776;1.6000165,-76.9726152;
371330;27155182;1.5961867,-77.0166702;
8567589;27155242;1.6574788,-76.9771006;
8567591;27155303;1.6447233,-77.014031;
8567595;27155454;1.4998883,-76.994379;
8567596;27155485;1.6638542,-76.976514;
8567601;27155637;1.4609135,-77.047512;
369398;27155662;1.5977613,-76.9708765;
8567603;27155686;1.4102171,-77.1050875;
8567604;27155724;1.4785198,-77.0167427;
8567607;27155802;1.6636581,-77.0267774;
1222102;27155838;1.6009357,-76.9722985;
8567611;27155935;1.5148834,-77.0480439;
369158;27180786;1.5990417,-76.972976;
559615;27182232;1.6881156,-77.0788614;
1110148;27189325;1.4794673,-77.0159994;
1110141;27189339;1.4794921,-77.0160139;
196298;27189378;1.4790814,-77.0183393;
1125325;27190804;1.5945731,-77.0166966;
457360;27194159;1.6304003,-77.0757615;
370454;27249850;1.598396,-76.9713981;
1041127;27249867;1.5982697,-76.9715286;
1044235;27249881;1.5982794,-76.9714138;
8567748;27249903;1.5992753,-76.9700486;
8567749;27249977;1.6016145,-76.9725505;
8567751;27250036;1.5992525,-76.9700452;
193886;27250130;1.5003613,-77.069224;
1228956;27264155;1.6789,-77.0613123;
199998;27264227;1.4868647,-77.0542251;
1044213;27264805;1.5808483,-76.9654726;
1004974;27271765;1.6892732,-77.078296;
8567792;27288915;1.6645978,-77.0239121;
1182557;27305506;1.5957791,-76.9693523;
470472;27305519;1.5957972,-76.9693508;
371240;27305531;1.596054,-76.9698201;
370242;27306484;1.5974552,-76.9705901;
370238;27306499;1.5975834,-76.970548;
369326;27306510;1.5972158,-76.9701758;
644871;27306511;1.5972844,-76.9702608;
445498;27306523;1.5972746,-76.9700663;
1028802;27307721;1.6715978,-77.0118361;
409640;27307814;1.690714,-76.9948944;
409636;27307820;1.6913447,-76.9948471;
1028596;27310850;1.5191834,-77.0397976;
363902;27311051;1.6744283,-76.9909865;
1226899;27311120;1.6631687,-77.0650726;
372322;27311173;1.5677598,-77.0218903;
369556;27311191;1.5986674,-76.9703695;
1016352;27311206;1.5997841,-76.9697594;
8518988;27311256;1.5975775,-76.9710111;
375026;27311263;1.5954588,-77.019603;
1211127;27311279;1.5947432,-77.0175549;
372024;27311297;1.5953612,-77.0169255;
501205;27311305;1.6713954,-77.0132981;
371414;27311325;1.5966575,-77.0154614;
1048746;27311332;1.6647445,-77.0136379;
366704;27311347;1.6743388,-77.0306175;
8567867;27311415;1.6048274,-76.9544615;
371372;27332137;1.596658,-77.0153892;
1055354;27339432;1.596183,-77.0167507;
1042107;27339452;1.474219,-77.081543;
1064647;27347362;1.420311,-77.0525685;
1160216;27347464;1.6415248,-77.019052;
1048794;27347479;1.6491156,-76.9665292;
590080;27350103;1.6730251,-77.0369552;
1015130;27350120;1.6814421,-77.02594;
1157394;27351381;1.52662,-76.9963526;
8567894;27351403;1.4529717,-77.0486416;
192908;27378911;1.474534,-77.0803048;
511348;27379291;1.621733,-76.9514463;
1040777;27379753;1.6679032,-77.0419113;
370528;27379994;1.6004342,-76.9705915;
8568042;27380723;1.6210018,-76.9757457;
8568061;27381229;1.604239,-76.9441064;
8568065;27381301;1.6183942,-76.9724526;
425678;27384462;1.6888056,-77.07898;
1088527;27387842;1.6642968,-77.0607009;
8532346;27387967;1.4007474,-77.1242167;
644844;27387977;1.4009328,-77.1242445;
196558;27387990;1.4008898,-77.1242948;
8532317;27388042;1.4007479,-77.1242338;
366798;27388056;1.6732587,-77.0181173;
1242414;27388069;1.6805793,-77.060277;
452324;27388074;1.677764,-77.0259451;
477998;27388110;1.6637711,-77.0637138;
609651;27397313;1.6010553,-77.0115161;
366196;27397314;1.6670163,-77.0415294;
621556;27407251;1.507177,-77.0167107;
621612;27407286;1.5056097,-77.0182389;
361710;27408490;1.6671244,-77.014027;
8524835;27408528;1.6892771,-77.0782062;
8568246;27409020;1.5989858,-76.970218;
1267989;27409175;1.6373541,-76.9668191;
1267990;27409181;1.6376765,-76.9668832;
196522;27409341;1.4093873,-77.1258604;
1160659;27421296;1.6853189,-77.0705269;
574896;27421546;1.6716969,-77.0143959;
511348;27422110;1.6217865,-76.9513491;
1180257;27422275;1.6073958,-77.0152498;
639452;27422291;1.5698617,-76.9387294;
370058;27422316;1.6022479,-76.9707252;
557181;27422318;1.619487,-76.9726981;
470470;27422329;1.6005382,-76.9707486;
643897;27424154;1.524971,-77.0506874;
370452;27424240;1.5982312,-76.97151;
370622;27432108;1.5984146,-76.9734991;
1107605;27434191;1.6044905,-76.9724714;
371040;27434202;1.6029006,-76.9706796;
477838;27434212;1.6028698,-76.970635;
370942;27434216;1.6029119,-76.9706445;
1104312;27434227;1.6052547,-76.9664807;
1103171;27434234;1.6053179,-76.9664649;
1120052;27434252;1.6026242,-76.9664095;
1085832;27434266;1.6025749,-76.9665024;
399708;27434287;1.69824,-77.0206577;
1031529;27434349;1.6296021,-77.0739697;
1216191;27434370;1.6027572,-76.9663418;
1161032;27434385;1.6026748,-76.96642;
1108779;27434398;1.6027192,-76.9663834;
365760;27434440;1.6539067,-77.0068222;
1031511;27434462;1.6398167,-77.0670364;
194506;27434480;1.4865884,-77.0769594;
1207540;27434493;1.5989436,-76.9702435;
1047534;27435791;1.5856043,-76.9663024;
468162;27435803;1.5794044,-76.9927118;
8568386;27436030;1.4683336,-77.0240056;
8568389;27436118;1.4428487,-77.049186;
8568392;27436145;1.4683894,-77.0237111;
8568395;27436191;1.4753617,-77.0179158;
1147992;27436204;1.46321,-77.0004828;
8568399;27436228;1.4722676,-77.0139026;
8568402;27436261;1.6040667,-76.9724638;
8568405;27436314;1.5932528,-77.0216004;
8568421;27441614;1.594671,-77.0151463;
8568423;27441702;1.5945497,-77.0153252;
8568426;27441848;1.468422,-77.0238353;
1123186;27441895;1.6040719,-76.9669311;
8568427;27441905;1.4257813,-77.0977895;
1243193;27441909;1.6043528,-76.9669241;
372404;27441927;1.5692287,-77.0093446;
1041038;27441935;1.568749,-77.008863;
8568429;27441958;1.3938835,-77.0268325;
8568431;27442025;1.3946544,-77.0427387;
8568442;27452031;1.496533,-77.0532573;
193042;27452264;1.4772172,-77.0795636;
1181671;27452322;1.5959499,-77.0128833;
370908;27452821;1.6064299,-76.9727252;
8568458;27452824;1.4030799,-77.0983229;
463570;27454049;1.4719104,-77.0580214;
194898;27454128;1.4703691,-77.06156;
1070689;27454151;1.3972439,-77.0287151;
196842;27454180;1.3953143,-77.02762;
1232694;27454726;1.66367,-77.0266506;
398906;27459289;1.4762094,-77.019844;
555647;27459593;1.6710333,-77.0119347;
195412;27459617;1.5290217,-77.0361826;
8522802;27459628;1.5284626,-77.0373196;
458704;27459651;1.5291139,-77.0363137;
1101456;27459861;1.4794909,-77.0162926;
1002747;27459868;1.4797299,-77.0170044;
574906;27459881;1.6674333,-77.0136516;
8568551;27459986;1.6784374,-77.0458502;
364302;27460071;1.6800442,-77.0525576;
1232698;27460219;1.6686641,-76.984878;
1266168;27460258;1.6573675,-76.9770713;
1224997;27460280;1.6569384,-76.9770381;
457504;27460292;1.3960644,-77.027929;
468296;27460317;1.6554147,-76.9760669;
8521780;27460572;1.6188966,-77.0723832;
1232713;27460607;1.6783873,-77.0398543;
1174736;27467821;1.6828552,-77.0575628;
1200078;27467839;1.4769694,-77.0199574;
366524;27467878;1.6648501,-77.0048277;
8568629;27492657;1.4198975,-77.1169429;
1089032;27502028;1.5150926,-77.0476053;
1039496;27502049;1.5150519,-77.0475965;
365240;27502060;1.6240695,-77.0673572;
1232340;27502071;1.5150556,-77.0475711;
1037338;27502087;1.5150718,-77.0476174;
1018199;27502110;1.6261335,-77.0697563;
425976;27502126;1.4725252,-77.0572283;
365288;27502138;1.6256733,-77.0690757;
369812;27502165;1.6013252,-76.9720756;
369810;27502221;1.6013278,-76.9720695;
1228442;27502258;1.6263766,-76.9459806;
1073836;27502320;1.4722748,-77.080089;
366532;27502563;1.6662923,-77.0042403;
430140;27502733;1.4526241,-77.0347517;
8568656;27502797;1.4821867,-77.0679332;
8546990;27509440;1.5954402,-77.013052;
8546988;27509459;1.5954338,-77.0130095;
8546986;27509471;1.5954546,-77.0130467;
1058589;27510006;1.4411929,-77.0871415;
8568703;27510035;1.4754038,-77.0832372;
8568709;27510217;1.4723613,-77.0519168;
8568712;27510318;1.4613887,-77.0630261;
1188317;27539724;1.6016078,-76.9663293;
193146;27539737;1.4773785,-77.0793162;
193144;27539749;1.4769121,-77.0797419;
1264031;27539764;1.477389,-77.079333;
364328;27540170;1.6827025,-77.0523223;
1034483;27541434;1.4766936,-77.0796564;
1143378;27541470;1.5982037,-76.9719321;
1041057;27541588;1.5993242,-76.9714608;
1077266;27541604;1.6697658,-77.0096451;
361760;27541626;1.6685241,-77.0164952;
371490;27541744;1.5943314,-77.019559;
8568790;27542588;1.6710229,-76.9909671;
8568792;27542706;1.6674637,-77.0122743;
361440;27548064;1.6698386,-77.0118827;
369496;27550010;1.6004359,-76.9728178;
1132052;27550172;1.5997898,-76.9730553;
1044202;27550217;1.5999191,-76.9732093;
1131972;27550237;1.5999007,-76.973244;
1107490;27550252;1.5998002,-76.9731095;
1044203;27550266;1.5999554,-76.9732456;
8568829;27550461;1.6389464,-76.9671665;
8568832;27550612;1.5040642,-77.0607652;
1068576;27550666;1.6723545,-76.9665616;
8568834;27550693;1.6006396,-76.9691595;
363470;27551414;1.6585817,-76.9689265;
371012;27551520;1.6023901,-76.9694251;
371008;27551542;1.602369,-76.9694569;
370974;27551551;1.6024289,-76.9696245;
432562;27551867;1.6068715,-77.008515;
1214377;27555055;1.6581748,-76.9748734;
8568873;27555314;1.6698614,-77.0116756;
1169717;27555347;1.602677,-76.967345;
8568876;27555493;1.6880228,-77.0608747;
8568880;27555568;1.5028583,-77.0601029;
361210;27555688;1.6699458,-77.0090015;
8568882;27555717;1.5291504,-77.0360413;
1149445;27555746;1.6700734,-77.0089227;
1041107;27555863;1.5505221,-76.9986274;
366664;27639186;1.6689533,-77.0262332;
1041054;27639266;1.6043997,-76.9669447;
476304;27639285;1.6044961,-76.9669688;
371198;27639292;1.6044669,-76.9668964;
1044236;27639299;1.6044677,-76.9668992;
1055278;27639305;1.6043728,-76.9670065;
1005778;27639360;1.6027343,-76.9676976;
1116123;27639366;1.6020718,-76.9678709;
1072952;27639374;1.6021293,-76.9673823;
629936;27639395;1.6016033,-76.9674117;
605429;27639407;1.6020239,-76.9669815;
1187510;27639415;1.6020108,-76.9662238;
361156;27640142;1.6716833,-77.0097819;
1162931;27640426;1.5928164,-77.0159155;
574832;27640456;1.5189036,-77.0435081;
8561794;27640900;1.6507737,-77.0655442;
1163214;27644012;1.6039948,-76.9669663;
404862;27644022;1.6040364,-76.9669518;
1115012;27644025;1.4784389,-77.0178598;
196010;27644029;1.478394,-77.0179022;
421920;27644035;1.4783485,-77.0179715;
193322;27644069;1.5085732,-77.0505883;
551726;27644077;1.5261056,-77.0646544;
1005995;27644092;1.5288996,-77.0592962;
1093755;27644104;1.4786125,-77.0129686;
8518167;27644112;1.5266973,-77.0642762;
8523485;27644117;1.5086006,-77.0506396;
1177310;27644160;1.6479117,-77.0647155;
440430;27644191;1.6487509,-77.059317;
366188;27644227;1.6648613,-77.0408541;
1213946;27644247;1.6629287,-77.0183116;
1080460;27644251;1.6672495,-77.0484485;
361390;27644288;1.6701518,-77.0124811;
8533650;27644301;1.6671188,-77.0138567;
1089446;27644310;1.4725059,-77.0177347;
1029043;27644336;1.602709,-76.9680388;
369246;27644557;1.5966866,-76.9695642;
1160895;27644753;1.4767286,-77.0125306;
1170466;27644764;1.6504326,-77.0794125;
371318;27644823;1.5960538,-77.016978;
362100;27645554;1.6695929,-77.0117972;
361814;27645609;1.6702648,-77.0096865;
362108;27645628;1.6694123,-77.0118954;
362054;27645635;1.670023,-77.0106902;
1088523;27645659;1.6711105,-77.0142263;
1212456;27645681;1.6695932,-77.0095211;
1227137;27649573;1.6670463,-77.0136488;
8561680;27649644;1.633134,-77.0905951;
463548;27650072;1.4758224,-77.0818053;
1158118;27650089;1.4766393,-77.0822399;
1162931;27650201;1.5928187,-77.0159204;
193316;27650225;1.513439,-77.0477167;
8538422;27650240;1.5148028,-77.0478759;
1089040;27650252;1.5150506,-77.0475303;
371884;27650269;1.5944479,-77.0156944;
8569207;27650388;1.6361937,-76.9664746;
1056717;27679574;1.4674212,-77.0565354;
362862;27697361;1.6691841,-77.0135332;
1111003;27697878;1.560005,-77.005301;
1124010;27698571;1.6010679,-76.9740177;
1136264;27698589;1.6010721,-76.9738835;
1146402;27698595;1.6010673,-76.9739001;
421710;27698608;1.6040868,-76.9725387;
8555064;27698618;1.6012631,-76.9735785;
1141776;27698640;1.6010471,-76.9739232;
1250985;27698659;1.5972327,-76.9713214;
1232287;27698677;1.5972032,-76.9713075;
1115847;27698684;1.6006502,-76.9703422;
1115846;27698699;1.6006631,-76.9703412;
411524;27699133;1.6030463,-76.972734;
1186113;27699388;1.6712179,-77.0127008;
197322;27725571;1.4670794,-77.0801456;
199626;27738484;1.4452213,-77.0708725;
463578;27738522;1.4623065,-77.0638842;
193632;27738551;1.4791239,-77.0702404;
425988;27738588;1.4664232,-77.0544236;
1056859;27738619;1.5610538,-76.9937531;
531299;27738687;1.624162,-77.0664641;
447296;27738715;1.6011025,-77.0132704;
8547257;27741849;1.6010687,-76.9738705;
8533300;27741855;1.6010573,-76.9739439;
1237046;27741866;1.601473,-76.9738484;
1205529;27741874;1.6014926,-76.9740518;
469064;27742285;1.5149342,-77.0459114;
1016405;27742296;1.5095622,-77.0499288;
8537456;27742303;1.6005326,-76.9740535;
193340;27742311;1.5089286,-77.0503552;
1047991;27742318;1.6004683,-76.9740113;
643798;27742327;1.5973945,-77.0155859;
361604;27742367;1.6686377,-77.0130146;
463796;27743072;1.6684799,-77.0104226;
1109118;27743254;1.6613005,-77.0710949;
1232287;27743278;1.5973262,-76.9712929;
1227353;27743321;1.5942116,-76.9732941;
1052203;27743369;1.5942358,-77.0162609;
463876;27743858;1.6803392,-77.038037;
8569315;27745493;1.6803634,-76.946979;
8522467;27745509;1.5802032,-76.970173;
1005620;27745570;1.4043576,-77.1142898;
1199998;27745584;1.5892744,-77.0373094;
1196144;27745594;1.5901918,-77.03327;
434228;27745605;1.5922073,-77.0295554;
477782;27745668;1.5714548,-76.9374983;
1022982;27745868;1.4720217,-77.0795505;
1111379;27746384;1.6739914,-77.0396588;
8562067;27746400;1.6644459,-77.0237903;
434238;27746578;1.5833528,-77.0145304;
1212820;27747348;1.5964112,-77.0171269;
1131333;27747415;1.595558,-77.0170015;
373044;27747448;1.5926798,-77.0409364;
366608;27748468;1.6803561,-77.0242871;
1015145;27748508;1.6665279,-76.9890399;
643799;27748562;1.5971242,-77.0154431;
1187589;27748681;1.5161148,-77.0458559;
586755;27748728;1.516539,-77.0465939;
1169717;27751430;1.6026168,-76.9673532;
361672;27751839;1.6674646,-77.0121775;
1186116;27788289;1.6723936,-77.0143711;
8569405;27788515;1.4039326,-77.1249898;
8569407;27788559;1.5160035,-77.046654;
8569410;27788611;1.4740658,-77.0811812;
8569414;27788658;1.4741095,-77.0811565;
8569415;27788718;1.4741354,-77.0812004;
8569419;27788841;1.6138976,-76.9539985;
8569421;27788926;1.5180154,-77.0466735;
8569426;27789218;1.5966578,-77.0157366;
1111125;27792654;1.6858723,-77.0537478;
364332;27792660;1.6859148,-77.0536926;
1266165;27792689;1.7221314,-77.0049715;
1197207;27818255;1.5566352,-76.9634398;
8569483;27823437;1.6052734,-76.9739882;
1003868;27823752;1.6699227,-77.0102371;
1224941;27823759;1.6673961,-77.0109391;
361444;27823766;1.669756,-77.0115877;
361266;27823772;1.670532,-77.0114778;
8569492;27823788;1.4067458,-77.0606457;
8569493;27823811;1.4648392,-77.0279238;
8569494;27823833;1.4027061,-77.0484803;
8569495;27823841;1.3526832,-77.0171809;
8569496;27823852;1.3263685,-76.9878761;
8569499;27824083;1.3269656,-76.9880862;
8569534;27825047;1.642968,-77.0195053;
8563364;27825392;1.3988666,-77.1244912;
1193713;27825457;1.394503,-77.1284098;
1176763;27825463;1.404015,-77.1243895;
1112286;27825475;1.4000975,-77.1248098;
196654;27825579;1.4002829,-77.1241565;
8569565;27826015;1.4741188,-77.0811634;
369918;27850340;1.6026938,-76.9727566;
369920;27850350;1.602749,-76.9727852;
369904;27850362;1.6025054,-76.9724302;
369722;27850374;1.6000138,-76.9699539;
369720;27850401;1.5997808,-76.9697621;
1016352;27850408;1.5997184,-76.9697816;
370360;27850419;1.5996328,-76.9698092;
363352;27850434;1.650315,-76.9653944;
1087087;27850448;1.6502219,-76.9653548;
8569581;27850698;1.5999353,-76.9731453;
8537228;27851000;1.6677891,-77.061834;
8569585;27851033;1.4250228,-77.05773;
8569589;27851187;1.5411017,-77.032108;
8569590;27851230;1.5152053,-77.0523784;
8569592;27851300;1.4716347,-77.0805734;
1224956;27851400;1.6860539,-76.9546262;
8569595;27851410;1.3687347,-77.0232307;
8569597;27851472;1.3676932,-77.0235157;
366750;27854978;1.6749985,-77.0345065;
1152782;27884213;1.5931699,-77.0154703;
1152787;27884223;1.5930376,-77.0155362;
1152784;27884235;1.5930971,-77.0154851;
1138642;27884246;1.5932614,-77.0156903;
1064667;27884252;1.6421193,-77.0265909;
1162938;27884263;1.5928884,-77.0156563;
8569669;27884984;1.5799985,-76.9700992;
455408;27885275;1.6115087,-76.9551251;
8569674;27885437;1.605808,-76.9646231;
477810;27899343;1.6027579,-76.965811;
405910;27899356;1.60273,-76.965882;
1244857;27899369;1.6028567,-76.9659482;
1155238;27899378;1.6036897,-76.9661656;
1251263;27899382;1.596719,-76.9733846;
1236724;27899390;1.5957796,-76.9754669;
8569725;27900079;1.514671,-77.0459902;
8569730;27900153;1.5147511,-77.0460297;
461798;27909300;1.4770203,-77.0192438;
8569731;27909306;1.5146842,-77.0459987;
1148003;27909316;1.4770333,-77.0192381;
195522;27919174;1.5219855,-77.0429224;
643929;27919181;1.5208787,-77.0428158;
1020749;27919218;1.4754093,-77.0157012;
364472;27919333;1.6820374,-77.036444;
8569741;27919991;1.4459785,-77.0440248;
365716;27920041;1.6520637,-77.0053492;
366168;27950248;1.6654449,-77.0397673;
1065049;27969319;1.6800091,-77.0398692;
8532277;27987348;1.6482347,-77.0096078;
365298;27992889;1.6238068,-77.0670107;
361482;27993621;1.6689562,-77.0117039;
1242322;27993757;1.6038305,-76.9731775;
370046;27993775;1.6043013,-76.9734991;
1104308;27993786;1.6049952,-76.9663014;
8527395;27993918;1.6050571,-76.9662594;
374894;27994720;1.6044116,-76.9736684;
1124605;27994778;1.604461,-76.9736573;
1230367;27994785;1.6677382,-77.0116048;
1230384;27994808;1.6677262,-77.0115914;
361982;27994824;1.6679233,-77.0114911;
630202;27994829;1.6674587,-77.0118086;
1230390;27994879;1.6677708,-77.0116372;
400882;27995313;1.4417623,-77.080205;
409228;27995319;1.395169,-77.0266539;
1035013;27995353;1.2973097,-77.047506;
8569892;27996788;1.6018927,-76.9741319;
8520728;27997548;1.5734667,-77.0132752;
1155718;28020905;1.5656802,-76.9862856;
1085434;28020910;1.5647009,-76.9861486;
1073796;28020923;1.5636857,-76.9856705;
639493;28020938;1.5587714,-76.9856146;
1086913;28020956;1.5585769,-76.9858939;
1216659;28020957;1.4961094,-77.0647568;
1003889;28020966;1.6672112,-77.013677;
1015124;28020982;1.667222,-77.0136911;
1194815;28021008;1.6501513,-77.0165158;
1242391;28021016;1.6500835,-77.0163954;
568195;28021156;1.4502538,-77.0658191;
1222464;28021218;1.650034,-77.0162996;
1020747;28021437;1.4784791,-77.0189412;
195892;28021458;1.4785173,-77.0189289;
1164300;28021493;1.477836,-77.0186088;
1036473;28021504;1.4784792,-77.0192335;
1219987;28021525;1.4772972,-77.0189553;
1180222;28021547;1.477297,-77.0189795;
1257061;28021561;1.4771045,-77.0190409;
1155740;28021578;1.477566,-77.0184039;
630831;28021619;1.4781214,-77.0189173;
366890;28021671;1.6515635,-77.0559221;
8569923;28021682;1.4299264,-77.0979801;
8569925;28022053;1.4156041,-77.0609007;
8535588;28022747;1.6643137,-77.0610291;
8522204;28022756;1.6642343,-77.0611195;
1089553;28023291;1.5110183,-77.0488286;
1044204;28023818;1.6011926,-76.9687201;
196250;28024103;1.4768903,-77.0194052;
1075097;28024108;1.4765008,-77.019738;
8569961;28024288;1.6505732,-76.9659518;
1201812;28027782;1.6689276,-77.0115669;
1206731;28027936;1.599998,-76.9693333;
1247196;28027975;1.6000307,-76.9693895;
629892;28028662;1.3550819,-77.0225247;
457532;28028720;1.6185251,-76.9416451;
1090177;28041267;1.6319747,-76.9657584;
373042;28045290;1.5900241,-77.0416329;
194106;28045491;1.5087187,-77.0569814;
8533948;28045658;1.5548068,-77.042751;
8569985;28045687;1.476359,-77.0199395;
592106;28045883;1.6788525,-76.9865279;
8569986;28045908;1.4803739,-77.0152215;
8569987;28046008;1.4692796,-77.0795211;
555629;28046048;1.3685196,-77.0237957;
1180010;28046118;1.5933194,-77.0195258;
8569988;28046149;1.4681926,-77.0552527;
399506;28046332;1.6346985,-77.0837616;
399496;28046419;1.6253198,-77.0843916;
8569998;28047427;1.477347,-77.0159707;
8569999;28047515;1.577529,-76.9674579;
8570001;28047565;1.6043676,-76.9669295;
1232639;28047608;1.598547,-76.9716166;
370578;28047612;1.5984771,-76.9715327;
8570006;28047625;1.4758061,-77.0161027;
8570010;28047699;1.594351,-77.0199969;
8570012;28047859;1.4520596,-77.0352412;
8570022;28048001;1.4957379,-77.0537982;
366824;28097165;1.6514577,-77.0558326;
8570046;28097283;1.6184766,-76.9405437;
1116534;28097433;1.6695819,-77.0134764;
362318;28097441;1.6693979,-77.0133996;
361538;28097451;1.6689551,-77.0115233;
361540;28097465;1.6689396,-77.0115539;
370568;28097582;1.5990163,-76.9712996;
8570053;28097841;1.6898874,-77.0546582;
8570054;28097937;1.6647315,-77.0335438;
1207918;28097946;1.5999614,-76.9722863;
1207916;28097966;1.5999686,-76.9722691;
1207912;28097985;1.5999169,-76.9723008;
1110206;28098027;1.479361,-77.0151923;
1218950;28098169;1.4781064,-77.0189057;
363906;28101949;1.6754521,-76.9919348;
366854;28101958;1.6515608,-77.0507794;
1169743;28111238;1.4150232,-77.1164288;
8561338;28111322;1.4200657,-77.1177305;
1232580;28111488;1.4058204,-77.0076706;
1226847;28111515;1.6027949,-76.9691699;
1222468;28111617;1.6472511,-76.9644794;
370864;28111669;1.6062061,-76.9722115;
370842;28111687;1.6051142,-76.9719754;
375334;28111696;1.6058917,-76.9717978;
370862;28111701;1.6061978,-76.9722272;
409548;28111710;1.6059468,-76.9716654;
1097657;28111731;1.6596065,-77.0564143;
1132880;28111923;1.6237129,-76.9763217;
1140396;28111933;1.6258071,-76.9764003;
1089052;28111948;1.62533,-76.9757001;
399450;28111968;1.6186771,-77.0819323;
1097779;28111969;1.6255967,-76.9755493;
557149;28111983;1.6237089,-76.9780275;
364802;28111999;1.6348123,-77.0355113;
365762;28112034;1.6561032,-77.0067967;
399510;28112063;1.6310167,-77.0860056;
1138753;28112070;1.6027902,-76.9691196;
613654;28112194;1.3512746,-77.0081073;
361710;28116567;1.667156,-77.0141015;
8520491;28116816;1.6114462,-76.9660744;
537205;28116827;1.6153607,-76.9684912;
1186973;28116843;1.616143,-76.9688833;
574514;28117130;1.6197171,-76.9663653;
1248587;28117149;1.6117155,-76.9661515;
568051;28117164;1.4785762,-77.0176097;
375432;28132818;1.679416,-77.0381804;
